#src_id	dest_id	edge_type	number_common_taxa	percent_common_taxa
30	214	2	1	0
30	215	2	1	0
30	218	2	1	0
30	219	2	1	0
30	221	2	1	0
30	223	2	1	0
30	226	2	1	0
30	228	2	1	0
39	31	2	1	0
44	31	2	3	0
47	31	2	3	0
54	31	2	4	0
57	31	2	4	0
60	31	2	2	0
61	31	2	2	0
63	31	2	3	0
75	31	2	3	0
77	31	2	1	0
81	31	2	1	0
83	31	2	4	0
89	31	2	2	0
91	31	2	1	0
101	31	2	1	0
103	31	2	3	0
109	31	2	3	0
110	31	2	4	0
112	31	2	2	0
115	31	2	4	0
132	31	2	1	0
134	31	2	1	0
135	31	2	1	0
143	31	2	3	0
150	31	2	1	0
154	31	2	1	0
162	31	2	1	0
169	31	2	11	0
175	31	2	4	0
177	31	2	3	0
193	31	2	8	0
195	31	2	6	0
204	31	2	2	0
216	31	2	5	0
220	31	2	3	0
224	31	2	2	0
32	58	2	4	0
32	59	2	4	0
71	32	2	1	0
32	111	2	4	0
32	116	2	4	0
32	133	2	4	0
32	142	2	4	0
147	32	2	1	0
32	149	2	4	0
32	153	2	4	0
158	32	2	1	0
32	170	2	4	0
32	176	2	4	0
32	192	2	4	0
32	194	2	4	0
32	215	2	4	0
32	219	2	4	0
32	223	2	4	0
39	33	2	1	0
44	33	2	3	0
47	33	2	3	0
60	33	2	2	0
61	33	2	2	0
62	33	2	3	0
63	33	2	3	0
66	33	2	2	0
73	33	2	7	0
76	33	2	4	0
77	33	2	1	0
79	33	2	2	0
81	33	2	1	0
91	33	2	1	0
96	33	2	4	0
98	33	2	5	0
101	33	2	1	0
103	33	2	3	0
104	33	2	2	0
106	33	2	2	0
107	33	2	5	0
109	33	2	3	0
112	33	2	2	0
115	33	2	4	0
126	33	2	4	0
132	33	2	1	0
134	33	2	1	0
135	33	2	1	0
147	33	2	1	0
150	33	2	1	0
154	33	2	1	0
156	33	2	4	0
158	33	2	1	0
162	33	2	1	0
175	33	2	4	0
177	33	2	3	0
202	33	2	7	0
204	33	2	2	0
224	33	2	2	0
34	65	2	6	0
71	34	2	1	0
34	72	2	6	0
78	34	2	4	0
34	99	2	6	0
34	102	2	6	0
34	111	2	6	0
34	116	2	6	0
34	127	2	6	0
34	133	2	6	0
34	149	2	6	0
34	153	2	6	0
34	155	2	6	0
34	176	2	6	0
34	183	2	6	0
34	203	2	6	0
34	223	2	6	0
60	35	2	2	0
61	35	2	2	0
81	35	2	1	0
91	35	2	1	0
134	35	2	1	0
135	35	2	1	0
147	35	2	1	0
35	149	2	8	0
35	153	2	8	0
162	35	2	1	0
35	184	2	8	0
35	194	2	8	0
204	35	2	2	0
35	219	2	8	0
35	223	2	8	0
39	36	2	1	0
43	36	2	4	0
68	36	2	2	0
71	36	2	1	0
77	36	2	1	0
78	36	2	4	0
79	36	2	2	0
89	36	2	2	0
90	36	2	2	0
101	36	2	1	0
132	36	2	1	0
36	133	2	13	0
150	36	2	1	0
154	36	2	1	0
158	36	2	1	0
185	36	2	4	0
195	36	2	6	0
206	36	2	4	0
220	36	2	3	0
224	36	2	2	0
44	37	2	3	0
47	37	2	3	0
54	37	2	4	0
57	37	2	4	0
60	37	2	2	0
61	37	2	2	0
62	37	2	3	0
37	65	2	11	0
75	37	2	3	0
77	37	2	1	0
81	37	2	1	0
82	37	2	3	0
84	37	2	5	0
87	37	2	2	0
89	37	2	2	0
101	37	2	1	0
109	37	2	3	0
115	37	2	4	0
126	37	2	4	0
132	37	2	1	0
134	37	2	1	0
143	37	2	3	0
147	37	2	1	0
37	149	2	11	0
37	153	2	11	0
162	37	2	1	0
177	37	2	3	0
37	184	2	11	0
37	188	2	11	0
204	37	2	2	0
212	37	2	2	0
37	219	2	11	0
37	223	2	11	0
38	58	2	9	0
38	59	2	9	0
66	38	2	2	0
71	38	2	1	0
76	38	2	4	0
79	38	2	2	0
38	85	2	9	0
38	86	2	9	0
90	38	2	2	0
91	38	2	1	0
106	38	2	2	0
38	116	2	9	0
38	127	2	9	0
38	133	2	9	0
135	38	2	1	0
38	142	2	9	0
150	38	2	1	0
38	153	2	9	0
158	38	2	1	0
38	165	2	9	0
38	176	2	9	0
38	211	2	9	0
39	41	2	1	0
39	42	2	1	0
39	45	2	1	0
39	48	2	1	0
39	50	2	1	0
39	53	2	1	0
39	55	2	1	0
39	58	2	1	0
39	59	2	1	0
39	63	2	1	0
39	64	2	1	0
39	65	2	1	0
39	67	2	1	0
39	69	2	1	0
39	72	2	1	0
39	74	2	1	0
39	80	2	1	0
39	85	2	1	0
39	86	2	1	0
39	92	2	1	0
39	95	2	1	0
39	96	2	1	0
39	99	2	1	0
39	102	2	1	0
39	105	2	1	0
39	110	2	1	0
39	111	2	1	0
39	113	2	1	0
39	116	2	1	0
39	117	2	1	0
39	119	2	1	0
39	122	2	1	0
39	124	2	1	0
39	127	2	1	0
39	129	2	1	0
39	130	2	1	0
39	133	2	1	0
39	136	2	1	0
39	139	2	1	0
39	141	2	1	0
39	142	2	1	0
39	144	2	1	0
39	148	2	1	0
39	149	2	1	0
39	152	2	1	0
39	155	2	1	0
39	159	2	1	0
39	161	2	1	0
39	163	2	1	0
39	164	2	1	0
39	167	2	1	0
39	170	2	1	0
39	171	2	1	0
39	174	2	1	0
39	176	2	1	0
39	178	2	1	0
39	180	2	1	0
39	183	2	1	0
39	185	2	1	0
39	187	2	1	0
39	189	2	1	0
39	190	2	1	0
39	193	2	1	0
39	195	2	1	0
39	196	2	1	0
39	198	2	1	0
39	200	2	1	0
39	203	2	1	0
39	206	2	1	0
39	208	2	1	0
39	209	2	1	0
39	211	2	1	0
39	213	2	1	0
39	216	2	1	0
39	218	2	1	0
39	220	2	1	0
39	221	2	1	0
39	224	2	1	0
39	225	2	1	0
39	228	2	1	0
40	65	2	8	0
77	40	2	1	0
40	92	2	8	0
101	40	2	1	0
132	40	2	1	0
40	133	2	8	0
147	40	2	1	0
150	40	2	1	0
40	153	2	8	0
63	41	2	3	0
66	41	2	2	0
71	41	2	1	0
75	41	2	3	0
79	41	2	2	0
81	41	2	1	0
91	41	2	1	0
93	41	2	4	0
104	41	2	2	0
106	41	2	2	0
134	41	2	1	0
135	41	2	1	0
41	149	2	13	0
154	41	2	1	0
158	41	2	1	0
162	41	2	1	0
52	42	2	7	0
42	58	2	14	0
42	59	2	14	0
60	42	2	2	0
61	42	2	2	0
62	42	2	3	0
63	42	2	3	0
66	42	2	2	0
71	42	2	1	0
76	42	2	4	0
79	42	2	2	0
81	42	2	1	0
91	42	2	1	0
96	42	2	4	0
106	42	2	2	0
107	42	2	5	0
110	42	2	4	0
42	111	2	14	0
115	42	2	4	0
126	42	2	4	0
42	133	2	14	0
135	42	2	1	0
42	142	2	14	0
144	42	2	9	0
147	42	2	1	0
42	149	2	14	0
154	42	2	1	0
158	42	2	1	0
159	42	2	8	0
160	42	2	5	0
42	176	2	14	0
180	42	2	7	0
186	42	2	7	0
190	42	2	13	0
202	42	2	7	0
204	42	2	2	0
207	42	2	5	0
210	42	2	10	0
42	211	2	14	0
217	42	2	8	0
43	64	2	4	0
43	65	2	4	0
43	97	2	4	0
43	99	2	4	0
43	102	2	4	0
43	108	2	4	0
43	116	2	4	0
43	118	2	4	0
43	125	2	4	0
43	127	2	4	0
43	133	2	4	0
43	145	2	4	0
150	43	2	1	0
43	153	2	4	0
43	155	2	4	0
43	161	2	4	0
43	171	2	4	0
43	176	2	4	0
43	181	2	4	0
43	183	2	4	0
43	187	2	4	0
43	192	2	4	0
43	203	2	4	0
43	208	2	4	0
43	209	2	4	0
43	218	2	4	0
44	51	2	3	0
44	54	2	3	0
44	56	2	3	0
44	64	2	3	0
44	65	2	3	0
77	44	2	1	0
44	85	2	3	0
44	86	2	3	0
44	92	2	3	0
101	44	2	1	0
44	114	2	3	0
44	116	2	3	0
44	119	2	3	0
44	127	2	3	0
132	44	2	1	0
134	44	2	1	0
44	139	2	3	0
44	145	2	3	0
44	149	2	3	0
44	151	2	3	0
44	153	2	3	0
162	44	2	1	0
44	163	2	3	0
44	165	2	3	0
44	168	2	3	0
44	169	2	3	0
44	172	2	3	0
44	175	2	3	0
44	181	2	3	0
44	184	2	3	0
44	187	2	3	0
44	188	2	3	0
44	191	2	3	0
44	193	2	3	0
44	196	2	3	0
44	203	2	3	0
44	205	2	3	0
44	208	2	3	0
44	209	2	3	0
44	218	2	3	0
44	219	2	3	0
44	221	2	3	0
44	223	2	3	0
44	226	2	3	0
62	45	2	3	0
66	45	2	2	0
82	45	2	3	0
91	45	2	1	0
95	45	2	3	0
96	45	2	4	0
106	45	2	2	0
45	111	2	13	0
45	133	2	13	0
135	45	2	1	0
138	45	2	6	0
147	45	2	1	0
45	149	2	13	0
154	45	2	1	0
158	45	2	1	0
164	45	2	4	0
174	45	2	7	0
45	176	2	13	0
46	58	2	5	0
46	59	2	5	0
46	65	2	5	0
46	69	2	5	0
71	46	2	1	0
81	46	2	1	0
90	46	2	2	0
46	133	2	5	0
46	139	2	5	0
46	142	2	5	0
150	46	2	1	0
46	153	2	5	0
46	165	2	5	0
46	173	2	5	0
46	176	2	5	0
46	183	2	5	0
46	198	2	5	0
46	211	2	5	0
47	51	2	3	0
47	54	2	3	0
47	56	2	3	0
47	64	2	3	0
47	65	2	3	0
77	47	2	1	0
47	85	2	3	0
47	86	2	3	0
47	92	2	3	0
101	47	2	1	0
47	114	2	3	0
47	116	2	3	0
47	119	2	3	0
47	127	2	3	0
132	47	2	1	0
134	47	2	1	0
47	139	2	3	0
47	145	2	3	0
47	149	2	3	0
47	151	2	3	0
47	153	2	3	0
162	47	2	1	0
47	163	2	3	0
47	165	2	3	0
47	168	2	3	0
47	169	2	3	0
47	172	2	3	0
47	175	2	3	0
47	181	2	3	0
47	184	2	3	0
47	187	2	3	0
47	188	2	3	0
47	191	2	3	0
47	193	2	3	0
47	196	2	3	0
47	203	2	3	0
47	205	2	3	0
47	208	2	3	0
47	209	2	3	0
47	218	2	3	0
47	219	2	3	0
47	221	2	3	0
47	223	2	3	0
47	226	2	3	0
66	48	2	2	0
71	48	2	1	0
75	48	2	3	0
76	48	2	4	0
79	48	2	2	0
48	86	2	15	0
91	48	2	1	0
96	48	2	4	0
98	48	2	5	0
100	48	2	4	0
104	48	2	2	0
106	48	2	2	0
110	48	2	4	0
134	48	2	1	0
135	48	2	1	0
140	48	2	11	0
147	48	2	1	0
48	149	2	15	0
154	48	2	1	0
157	48	2	6	0
158	48	2	1	0
162	48	2	1	0
49	65	2	6	0
77	49	2	1	0
81	49	2	1	0
87	49	2	2	0
101	49	2	1	0
132	49	2	1	0
49	133	2	6	0
49	141	2	6	0
150	49	2	1	0
49	153	2	6	0
49	183	2	6	0
50	58	2	10	0
50	59	2	10	0
60	50	2	2	0
61	50	2	2	0
62	50	2	3	0
63	50	2	3	0
66	50	2	2	0
81	50	2	1	0
91	50	2	1	0
96	50	2	4	0
106	50	2	2	0
126	50	2	4	0
50	133	2	10	0
135	50	2	1	0
50	142	2	10	0
147	50	2	1	0
150	50	2	1	0
154	50	2	1	0
158	50	2	1	0
160	50	2	5	0
50	176	2	10	0
186	50	2	7	0
50	200	2	10	0
204	50	2	2	0
50	211	2	10	0
220	50	2	3	0
224	50	2	2	0
54	51	2	4	0
51	65	2	11	0
68	51	2	2	0
71	51	2	1	0
75	51	2	3	0
77	51	2	1	0
78	51	2	4	0
89	51	2	2	0
101	51	2	1	0
103	51	2	3	0
109	51	2	3	0
51	127	2	11	0
132	51	2	1	0
134	51	2	1	0
143	51	2	3	0
51	149	2	11	0
51	153	2	11	0
162	51	2	1	0
175	51	2	4	0
177	51	2	3	0
51	187	2	11	0
201	51	2	7	0
212	51	2	2	0
51	219	2	11	0
51	223	2	11	0
52	55	2	7	0
52	58	2	7	0
52	59	2	7	0
60	52	2	2	0
61	52	2	2	0
62	52	2	3	0
66	52	2	2	0
52	67	2	7	0
71	52	2	1	0
81	52	2	1	0
91	52	2	1	0
106	52	2	2	0
52	111	2	7	0
126	52	2	4	0
52	133	2	7	0
135	52	2	1	0
52	142	2	7	0
147	52	2	1	0
52	149	2	7	0
52	153	2	7	0
158	52	2	1	0
52	176	2	7	0
52	190	2	7	0
204	52	2	2	0
52	211	2	7	0
52	215	2	7	0
52	219	2	7	0
52	223	2	7	0
52	225	2	7	0
53	59	2	10	0
53	65	2	10	0
68	53	2	2	0
53	85	2	10	0
53	92	2	10	0
110	53	2	4	0
53	127	2	10	0
53	133	2	10	0
53	142	2	10	0
150	53	2	1	0
154	53	2	1	0
53	176	2	10	0
206	53	2	4	0
220	53	2	3	0
224	53	2	2	0
54	56	2	4	0
54	64	2	4	0
54	65	2	4	0
77	54	2	1	0
54	86	2	4	0
101	54	2	1	0
109	54	2	3	0
54	116	2	4	0
54	119	2	4	0
54	127	2	4	0
132	54	2	1	0
134	54	2	1	0
143	54	2	3	0
54	145	2	4	0
54	149	2	4	0
54	151	2	4	0
54	153	2	4	0
162	54	2	1	0
54	168	2	4	0
54	169	2	4	0
177	54	2	3	0
54	181	2	4	0
54	184	2	4	0
54	187	2	4	0
54	188	2	4	0
54	196	2	4	0
54	203	2	4	0
54	205	2	4	0
54	208	2	4	0
54	209	2	4	0
54	218	2	4	0
54	219	2	4	0
54	223	2	4	0
54	226	2	4	0
57	55	2	4	0
55	59	2	14	0
60	55	2	2	0
61	55	2	2	0
62	55	2	3	0
63	55	2	3	0
66	55	2	2	0
71	55	2	1	0
76	55	2	4	0
81	55	2	1	0
91	55	2	1	0
94	55	2	5	0
96	55	2	4	0
106	55	2	2	0
107	55	2	5	0
55	111	2	14	0
115	55	2	4	0
126	55	2	4	0
55	133	2	14	0
135	55	2	1	0
55	142	2	14	0
144	55	2	9	0
147	55	2	1	0
148	55	2	10	0
55	149	2	14	0
154	55	2	1	0
157	55	2	6	0
158	55	2	1	0
159	55	2	8	0
160	55	2	5	0
55	176	2	14	0
180	55	2	7	0
186	55	2	7	0
197	55	2	9	0
202	55	2	7	0
204	55	2	2	0
207	55	2	5	0
55	211	2	14	0
217	55	2	8	0
56	64	2	7	0
56	65	2	7	0
77	56	2	1	0
101	56	2	1	0
103	56	2	3	0
109	56	2	3	0
112	56	2	2	0
56	116	2	7	0
56	127	2	7	0
132	56	2	1	0
134	56	2	1	0
143	56	2	3	0
56	145	2	7	0
150	56	2	1	0
56	153	2	7	0
162	56	2	1	0
177	56	2	3	0
56	181	2	7	0
56	187	2	7	0
56	196	2	7	0
56	203	2	7	0
56	208	2	7	0
212	56	2	2	0
56	218	2	7	0
57	59	2	4	0
60	57	2	2	0
61	57	2	2	0
57	65	2	4	0
57	67	2	4	0
57	69	2	4	0
57	72	2	4	0
81	57	2	1	0
57	102	2	4	0
57	105	2	4	0
57	111	2	4	0
57	113	2	4	0
57	121	2	4	0
57	123	2	4	0
57	128	2	4	0
57	130	2	4	0
57	133	2	4	0
57	142	2	4	0
57	149	2	4	0
57	153	2	4	0
57	155	2	4	0
57	166	2	4	0
57	176	2	4	0
57	178	2	4	0
57	183	2	4	0
57	184	2	4	0
57	188	2	4	0
57	192	2	4	0
57	198	2	4	0
57	200	2	4	0
204	57	2	2	0
57	211	2	4	0
57	215	2	4	0
57	219	2	4	0
57	223	2	4	0
57	225	2	4	0
60	58	2	2	0
61	58	2	2	0
62	58	2	3	0
63	58	2	3	0
66	58	2	2	0
68	58	2	2	0
71	58	2	1	0
74	58	2	13	0
76	58	2	4	0
79	58	2	2	0
81	58	2	1	0
82	58	2	3	0
84	58	2	5	0
87	58	2	2	0
90	58	2	2	0
91	58	2	1	0
93	58	2	4	0
95	58	2	3	0
96	58	2	4	0
106	58	2	2	0
107	58	2	5	0
110	58	2	4	0
115	58	2	4	0
126	58	2	4	0
131	58	2	8	0
58	133	2	17	0
135	58	2	1	0
144	58	2	9	0
147	58	2	1	0
150	58	2	1	0
152	58	2	10	0
154	58	2	1	0
158	58	2	1	0
159	58	2	8	0
160	58	2	5	0
164	58	2	4	0
170	58	2	10	0
173	58	2	10	0
58	176	2	17	0
180	58	2	7	0
185	58	2	4	0
186	58	2	7	0
189	58	2	9	0
190	58	2	13	0
202	58	2	7	0
204	58	2	2	0
206	58	2	4	0
207	58	2	5	0
210	58	2	10	0
217	58	2	8	0
220	58	2	3	0
224	58	2	2	0
60	59	2	2	0
61	59	2	2	0
62	59	2	3	0
63	59	2	3	0
66	59	2	2	0
68	59	2	2	0
71	59	2	1	0
76	59	2	4	0
79	59	2	2	0
81	59	2	1	0
87	59	2	2	0
90	59	2	2	0
91	59	2	1	0
94	59	2	5	0
95	59	2	3	0
96	59	2	4	0
106	59	2	2	0
107	59	2	5	0
110	59	2	4	0
115	59	2	4	0
120	59	2	5	0
126	59	2	4	0
59	133	2	17	0
135	59	2	1	0
59	142	2	17	0
144	59	2	9	0
146	59	2	6	0
147	59	2	1	0
148	59	2	10	0
150	59	2	1	0
152	59	2	10	0
154	59	2	1	0
157	59	2	6	0
158	59	2	1	0
159	59	2	8	0
160	59	2	5	0
170	59	2	10	0
173	59	2	10	0
59	176	2	17	0
180	59	2	7	0
185	59	2	4	0
186	59	2	7	0
189	59	2	9	0
190	59	2	13	0
197	59	2	9	0
202	59	2	7	0
204	59	2	2	0
206	59	2	4	0
207	59	2	5	0
210	59	2	10	0
217	59	2	8	0
220	59	2	3	0
224	59	2	2	0
225	59	2	13	0
60	65	2	2	0
60	67	2	2	0
60	69	2	2	0
60	72	2	2	0
60	74	2	2	0
81	60	2	1	0
60	84	2	2	0
60	102	2	2	0
60	105	2	2	0
60	107	2	2	0
60	111	2	2	0
60	113	2	2	0
60	115	2	2	0
60	119	2	2	0
60	121	2	2	0
60	123	2	2	0
60	126	2	2	0
60	128	2	2	0
60	130	2	2	0
60	133	2	2	0
60	142	2	2	0
60	144	2	2	0
60	148	2	2	0
60	149	2	2	0
60	151	2	2	0
60	153	2	2	0
60	155	2	2	0
60	159	2	2	0
60	160	2	2	0
60	166	2	2	0
60	169	2	2	0
60	173	2	2	0
60	176	2	2	0
60	178	2	2	0
60	180	2	2	0
60	183	2	2	0
60	184	2	2	0
60	186	2	2	0
60	188	2	2	0
60	190	2	2	0
60	192	2	2	0
60	194	2	2	0
60	198	2	2	0
60	200	2	2	0
60	202	2	2	0
60	207	2	2	0
60	211	2	2	0
60	213	2	2	0
60	215	2	2	0
60	217	2	2	0
60	219	2	2	0
60	221	2	2	0
60	223	2	2	0
60	225	2	2	0
60	227	2	2	0
61	65	2	2	0
61	67	2	2	0
61	69	2	2	0
61	72	2	2	0
61	74	2	2	0
81	61	2	1	0
61	84	2	2	0
61	102	2	2	0
61	105	2	2	0
61	107	2	2	0
61	111	2	2	0
61	113	2	2	0
61	115	2	2	0
61	119	2	2	0
61	121	2	2	0
61	123	2	2	0
61	126	2	2	0
61	128	2	2	0
61	130	2	2	0
61	133	2	2	0
61	142	2	2	0
61	144	2	2	0
61	148	2	2	0
61	149	2	2	0
61	151	2	2	0
61	153	2	2	0
61	155	2	2	0
61	159	2	2	0
61	160	2	2	0
61	166	2	2	0
61	169	2	2	0
61	173	2	2	0
61	176	2	2	0
61	178	2	2	0
61	180	2	2	0
61	183	2	2	0
61	184	2	2	0
61	186	2	2	0
61	188	2	2	0
61	190	2	2	0
61	192	2	2	0
61	194	2	2	0
61	198	2	2	0
61	200	2	2	0
61	202	2	2	0
61	207	2	2	0
61	211	2	2	0
61	213	2	2	0
61	215	2	2	0
61	217	2	2	0
61	219	2	2	0
61	221	2	2	0
61	223	2	2	0
61	225	2	2	0
61	227	2	2	0
62	65	2	3	0
62	67	2	3	0
62	72	2	3	0
62	74	2	3	0
62	84	2	3	0
62	86	2	3	0
62	102	2	3	0
62	105	2	3	0
62	107	2	3	0
62	111	2	3	0
62	117	2	3	0
62	119	2	3	0
62	121	2	3	0
62	123	2	3	0
62	126	2	3	0
62	128	2	3	0
62	130	2	3	0
62	133	2	3	0
62	142	2	3	0
62	144	2	3	0
147	62	2	1	0
62	149	2	3	0
62	153	2	3	0
62	160	2	3	0
62	163	2	3	0
62	166	2	3	0
62	171	2	3	0
62	176	2	3	0
62	178	2	3	0
62	184	2	3	0
62	186	2	3	0
62	188	2	3	0
62	190	2	3	0
62	192	2	3	0
62	198	2	3	0
62	200	2	3	0
62	202	2	3	0
62	211	2	3	0
62	213	2	3	0
62	215	2	3	0
62	217	2	3	0
62	219	2	3	0
62	223	2	3	0
62	225	2	3	0
63	67	2	3	0
63	69	2	3	0
81	63	2	1	0
91	63	2	1	0
63	102	2	3	0
63	111	2	3	0
63	119	2	3	0
63	133	2	3	0
135	63	2	1	0
63	139	2	3	0
63	142	2	3	0
63	148	2	3	0
63	149	2	3	0
154	63	2	1	0
63	155	2	3	0
63	159	2	3	0
63	176	2	3	0
63	180	2	3	0
63	190	2	3	0
63	198	2	3	0
63	200	2	3	0
63	211	2	3	0
63	225	2	3	0
68	64	2	2	0
71	64	2	1	0
75	64	2	3	0
77	64	2	1	0
78	64	2	4	0
89	64	2	2	0
90	64	2	2	0
91	64	2	1	0
101	64	2	1	0
103	64	2	3	0
109	64	2	3	0
112	64	2	2	0
64	116	2	14	0
125	64	2	7	0
64	127	2	14	0
132	64	2	1	0
134	64	2	1	0
135	64	2	1	0
143	64	2	3	0
150	64	2	1	0
154	64	2	1	0
162	64	2	1	0
175	64	2	4	0
177	64	2	3	0
191	64	2	7	0
193	64	2	8	0
201	64	2	7	0
206	64	2	4	0
212	64	2	2	0
214	64	2	10	0
224	64	2	2	0
226	64	2	8	0
68	65	2	2	0
70	65	2	6	0
71	65	2	1	0
72	65	2	12	0
74	65	2	13	0
75	65	2	3	0
77	65	2	1	0
78	65	2	4	0
81	65	2	1	0
82	65	2	3	0
83	65	2	4	0
84	65	2	5	0
87	65	2	2	0
89	65	2	2	0
90	65	2	2	0
94	65	2	5	0
95	65	2	3	0
97	65	2	7	0
98	65	2	5	0
100	65	2	4	0
101	65	2	1	0
103	65	2	3	0
105	65	2	10	0
107	65	2	5	0
109	65	2	3	0
110	65	2	4	0
112	65	2	2	0
113	65	2	9	0
115	65	2	4	0
118	65	2	9	0
121	65	2	12	0
123	65	2	13	0
125	65	2	7	0
126	65	2	4	0
128	65	2	12	0
130	65	2	12	0
132	65	2	1	0
134	65	2	1	0
137	65	2	9	0
138	65	2	6	0
141	65	2	10	0
143	65	2	3	0
144	65	2	9	0
146	65	2	6	0
147	65	2	1	0
150	65	2	1	0
151	65	2	11	0
154	65	2	1	0
156	65	2	4	0
157	65	2	6	0
160	65	2	5	0
162	65	2	1	0
164	65	2	4	0
166	65	2	10	0
168	65	2	8	0
171	65	2	12	0
174	65	2	7	0
175	65	2	4	0
177	65	2	3	0
178	65	2	11	0
183	65	2	15	0
185	65	2	4	0
187	65	2	14	0
188	65	2	12	0
191	65	2	7	0
195	65	2	6	0
201	65	2	7	0
203	65	2	14	0
204	65	2	2	0
206	65	2	4	0
207	65	2	5	0
212	65	2	2	0
216	65	2	5	0
218	65	2	13	0
220	65	2	3	0
224	65	2	2	0
226	65	2	8	0
228	65	2	8	0
66	67	2	2	0
66	69	2	2	0
66	73	2	2	0
66	76	2	2	0
66	80	2	2	0
66	85	2	2	0
66	86	2	2	0
91	66	2	1	0
66	96	2	2	0
66	99	2	2	0
66	108	2	2	0
66	111	2	2	0
66	114	2	2	0
66	116	2	2	0
66	117	2	2	0
66	122	2	2	0
66	124	2	2	0
66	127	2	2	0
66	129	2	2	0
66	131	2	2	0
66	133	2	2	0
135	66	2	1	0
66	136	2	2	0
66	139	2	2	0
66	140	2	2	0
66	142	2	2	0
66	145	2	2	0
66	148	2	2	0
66	149	2	2	0
66	152	2	2	0
66	153	2	2	0
66	155	2	2	0
158	66	2	1	0
66	161	2	2	0
66	165	2	2	0
66	167	2	2	0
66	172	2	2	0
66	173	2	2	0
66	176	2	2	0
66	179	2	2	0
66	182	2	2	0
66	184	2	2	0
66	186	2	2	0
66	189	2	2	0
66	190	2	2	0
66	194	2	2	0
66	200	2	2	0
66	202	2	2	0
66	205	2	2	0
66	208	2	2	0
66	211	2	2	0
66	215	2	2	0
66	217	2	2	0
66	219	2	2	0
66	223	2	2	0
66	225	2	2	0
66	227	2	2	0
71	67	2	1	0
81	67	2	1	0
91	67	2	1	0
94	67	2	5	0
96	67	2	4	0
104	67	2	2	0
105	67	2	10	0
106	67	2	2	0
67	111	2	12	0
115	67	2	4	0
126	67	2	4	0
67	133	2	12	0
135	67	2	1	0
67	142	2	12	0
147	67	2	1	0
148	67	2	10	0
67	149	2	12	0
154	67	2	1	0
157	67	2	6	0
158	67	2	1	0
159	67	2	8	0
186	67	2	7	0
204	67	2	2	0
207	67	2	5	0
67	211	2	12	0
68	85	2	2	0
68	92	2	2	0
68	102	2	2	0
68	111	2	2	0
68	116	2	2	0
68	118	2	2	0
68	127	2	2	0
68	133	2	2	0
68	142	2	2	0
68	145	2	2	0
68	149	2	2	0
68	151	2	2	0
68	153	2	2	0
68	161	2	2	0
68	170	2	2	0
68	171	2	2	0
68	176	2	2	0
68	179	2	2	0
68	181	2	2	0
68	183	2	2	0
68	184	2	2	0
68	187	2	2	0
68	194	2	2	0
68	196	2	2	0
68	201	2	2	0
68	203	2	2	0
68	206	2	2	0
68	208	2	2	0
68	214	2	2	0
68	215	2	2	0
68	218	2	2	0
68	219	2	2	0
68	223	2	2	0
68	226	2	2	0
68	227	2	2	0
71	69	2	1	0
79	69	2	2	0
81	69	2	1	0
90	69	2	2	0
91	69	2	1	0
94	69	2	5	0
104	69	2	2	0
106	69	2	2	0
110	69	2	4	0
115	69	2	4	0
69	133	2	15	0
135	69	2	1	0
69	142	2	15	0
146	69	2	6	0
150	69	2	1	0
154	69	2	1	0
158	69	2	1	0
185	69	2	4	0
189	69	2	9	0
204	69	2	2	0
207	69	2	5	0
69	211	2	15	0
220	69	2	3	0
224	69	2	2	0
77	70	2	1	0
82	70	2	3	0
101	70	2	1	0
70	116	2	6	0
132	70	2	1	0
134	70	2	1	0
143	70	2	3	0
147	70	2	1	0
70	149	2	6	0
70	153	2	6	0
162	70	2	1	0
70	184	2	6	0
70	188	2	6	0
70	208	2	6	0
212	70	2	2	0
70	219	2	6	0
70	223	2	6	0
71	72	2	1	0
71	74	2	1	0
71	78	2	1	0
71	80	2	1	0
71	85	2	1	0
71	86	2	1	0
71	90	2	1	0
71	92	2	1	0
71	94	2	1	0
71	97	2	1	0
71	99	2	1	0
71	102	2	1	0
71	105	2	1	0
71	108	2	1	0
71	111	2	1	0
71	113	2	1	0
71	116	2	1	0
71	117	2	1	0
71	120	2	1	0
71	121	2	1	0
71	123	2	1	0
71	127	2	1	0
71	128	2	1	0
71	131	2	1	0
71	133	2	1	0
71	136	2	1	0
71	139	2	1	0
71	140	2	1	0
71	142	2	1	0
71	144	2	1	0
71	146	2	1	0
71	148	2	1	0
71	149	2	1	0
71	152	2	1	0
71	153	2	1	0
71	155	2	1	0
71	157	2	1	0
71	159	2	1	0
71	161	2	1	0
71	165	2	1	0
71	167	2	1	0
71	170	2	1	0
71	172	2	1	0
71	173	2	1	0
71	176	2	1	0
71	179	2	1	0
71	180	2	1	0
71	183	2	1	0
71	185	2	1	0
71	187	2	1	0
71	189	2	1	0
71	190	2	1	0
71	192	2	1	0
71	194	2	1	0
71	197	2	1	0
71	198	2	1	0
71	201	2	1	0
71	203	2	1	0
71	205	2	1	0
71	207	2	1	0
71	210	2	1	0
71	211	2	1	0
71	214	2	1	0
71	215	2	1	0
71	218	2	1	0
71	219	2	1	0
71	222	2	1	0
71	223	2	1	0
71	225	2	1	0
71	228	2	1	0
78	72	2	4	0
81	72	2	1	0
82	72	2	3	0
84	72	2	5	0
87	72	2	2	0
94	72	2	5	0
95	72	2	3	0
72	102	2	12	0
72	111	2	12	0
113	72	2	9	0
